currentDirection,currentSpeed,secondarySwellDirection,secondarySwellHeight,secondarySwellPeriod,swellDirection,swellHeight,swellPeriod,waterTemperature,waveDirection,waveHeight,wavePeriod,windDirection,windSpeed,windWaveDirection,windWaveHeight,windWavePeriod,DateTime
,,321.56,0.13,2.31,132.21,0.26,6.55,,132.21,0.26,6.55,336.22,1.54,30.09,0,3.86,2026-08-10 08:00:00
,,81.57,0.12,8.51,131.83,0.25,6.7,,131.83,0.25,6.7,325.65,0.63,30.09,0,3.86,2026-08-10 09:00:00
,,81.28,0.11,7.7,131.78,0.25,6.77,,131.78,0.25,6.77,213.12,0.5,30.09,0,3.86,2026-08-10 10:00:00
,,80.24,0.11,7.71,132.21,0.25,6.75,,132.21,0.25,6.75,172.07,1.69,30.09,0,3.86,2026-08-10 11:00:00
,,80.21,0.11,7.69,137.81,0.26,6.19,,138.03,0.27,6.06,162.84,3.08,156.05,0.04,1.9,2026-08-10 12:00:00
,,80.72,0.14,8.49,137.99,0.26,6.41,,140.36,0.28,5.86,161.37,4.18,152.14,0.08,2.13,2026-08-10 13:00:00
,,80.68,0.13,8.49,136.54,0.26,6.49,,140.66,0.29,5.69,160.02,4.37,159.36,0.11,1.89,2026-08-10 14:00:00
,,80.65,0.13,8.48,136.03,0.26,6.58,,139.76,0.29,5.66,153.69,4.59,153.6,0.12,1.94,2026-08-10 15:00:00
,,80.52,0.13,8.45,133.07,0.25,6.94,,140.08,0.31,5.34,149.5,5.07,151.36,0.17,2.15,2026-08-10 16:00:00
,,80.47,0.13,8.45,131.69,0.25,7.23,,143.11,0.34,4.86,154.21,5.27,153.25,0.23,2.31,2026-08-10 17:00:00
,,171.79,0.12,5.58,140.02,0.3,5.76,,146.31,0.34,4.88,174.41,4.3,171.38,0.16,2.05,2026-08-10 18:00:00
,,125.5,0.13,9.56,143.01,0.31,5.54,,145.85,0.34,5.02,169.63,4.24,166.42,0.12,1.87,2026-08-10 19:00:00
,,125.56,0.14,9.55,141.46,0.3,5.69,,146.57,0.34,5.05,173.94,4.34,179.98,0.14,1.98,2026-08-10 20:00:00
,,125.87,0.14,9.49,143.35,0.31,5.52,,147.46,0.34,5.07,176.64,4.22,185.86,0.12,1.8,2026-08-10 21:00:00
,,125.83,0.14,9.48,144.23,0.32,5.45,,147.43,0.34,5.13,182.37,3.77,182.38,0.08,2.79,2026-08-10 22:00:00
,,125.45,0.14,9.46,143.42,0.31,5.52,,151.28,0.35,5.03,191.69,3.61,190.98,0.1,2.94,2026-08-10 23:00:00
,,125.4,0.13,9.45,144.6,0.32,5.53,,154.32,0.35,4.97,208.67,3.69,213.99,0.13,1.9,2026-08-11
,,125.35,0.13,9.44,147.93,0.33,5.39,,157.06,0.36,4.94,229.56,3.28,269.86,0.11,2.92,2026-08-11 01:00:00
,,86.1,0.13,8.63,151.02,0.34,5.32,,158.64,0.36,4.96,233.33,3.29,288.22,0.1,2.9,2026-08-11 02:00:00
,,86.01,0.13,8.63,153.31,0.33,5.31,,159.35,0.36,5.02,234.46,4.02,297.17,0.11,2.86,2026-08-11 03:00:00
,,85.94,0.13,8.63,152.69,0.33,5.46,,163.95,0.37,4.95,249.02,4.52,252.75,0.16,2.02,2026-08-11 04:00:00
,,85.87,0.13,8.62,151.28,0.32,5.62,,170.84,0.38,4.84,263.34,4.72,265.27,0.22,2.17,2026-08-11 05:00:00
,,268.63,0.18,2.68,162.18,0.34,5.4,,167.82,0.36,5.14,250.12,3.62,251.45,0.1,1.78,2026-08-11 06:00:00
,,85.74,0.13,8.5,158.46,0.31,5.49,,167.44,0.35,5.1,260.37,3.99,262.94,0.14,1.92,2026-08-11 07:00:00
,,85.67,0.13,8.43,153.67,0.29,5.72,,172.22,0.35,5,267.35,4.04,267.64,0.19,2.06,2026-08-11 08:00:00
,,85.47,0.13,8.34,153.68,0.28,5.73,,177.25,0.35,4.92,270.32,4.15,270.56,0.21,2.06,2026-08-11 09:00:00
,,85.07,0.13,8.27,160.16,0.28,5.5,,177.99,0.35,4.98,284.87,4.15,279.34,0.19,1.89,2026-08-11 10:00:00
,,162.22,0.15,3.63,167.8,0.28,5.36,,172.99,0.34,5.16,298.8,3.95,327.41,0.14,2.74,2026-08-11 11:00:00
,,162.57,0.14,3.67,165.3,0.31,5.48,,166.7,0.32,5.4,300.67,3.75,330.84,0.1,2.64,2026-08-11 12:00:00
,,162.99,0.14,3.71,160.7,0.3,5.68,,161.06,0.31,5.65,291.61,3.54,19.63,0.07,3.52,2026-08-11 13:00:00
,,85.04,0.14,8.28,155.88,0.29,5.92,,155.91,0.3,5.91,280.81,3.68,21.09,0.06,3.48,2026-08-11 14:00:00
,,84.98,0.14,8.29,151.29,0.29,6.22,,151.29,0.3,6.22,285.56,4.06,30.1,0.05,3.86,2026-08-11 15:00:00
,,84.94,0.15,8.3,147.2,0.28,6.48,,147.2,0.29,6.48,289,3.66,30.09,0.05,3.86,2026-08-11 16:00:00
,,277.67,0.14,2.48,143.69,0.28,6.74,,143.71,0.29,6.74,285.09,3.37,23.49,0.04,3.48,2026-08-11 17:00:00
,,120.9,0.11,14.82,139.26,0.25,7.18,,147.26,0.3,6.45,288.76,4.94,282.9,0.16,1.92,2026-08-11 18:00:00
,,120.87,0.12,14.79,140.68,0.26,6.99,,145.44,0.3,6.65,280.99,4.41,280.03,0.13,1.64,2026-08-11 19:00:00
,,84.94,0.15,8.2,138.72,0.27,7.06,,143.5,0.29,6.84,282.34,4.16,18.98,0.08,3.61,2026-08-11 20:00:00
,,84.95,0.15,8.2,137.3,0.27,7.22,,142.98,0.29,6.97,282.16,3.9,18.95,0.09,3.62,2026-08-11 21:00:00
,,119.35,0.13,14.56,136.21,0.27,7.3,,141.09,0.29,7.09,297.98,3.77,19.03,0.11,3.61,2026-08-11 22:00:00
,,119.38,0.13,14.52,135.04,0.26,7.41,,139.56,0.29,7.23,301.76,3.43,19.06,0.12,3.61,2026-08-11 23:00:00
,,291.08,0.14,2.3,136.4,0.28,7.37,,137.63,0.29,7.32,289.4,3.26,18.98,0.06,3.54,2026-08-12
,,119.43,0.13,14.44,134.56,0.27,7.53,,135.53,0.28,7.48,292.33,3.25,18.97,0.09,3.54,2026-08-12 01:00:00
,,119.45,0.13,14.4,132.98,0.26,7.56,,133.72,0.28,7.5,295.9,3.07,19.37,0.11,3.53,2026-08-12 02:00:00
,,119.46,0.13,14.36,131.26,0.26,7.63,,131.58,0.28,7.58,299.19,3.21,20.02,0.11,3.52,2026-08-12 03:00:00
,,119.45,0.12,14.32,129.26,0.25,7.7,,129.36,0.28,7.66,307.21,3.14,20.38,0.11,3.5,2026-08-12 04:00:00
,,119.45,0.13,14.28,128.41,0.26,7.72,,128.43,0.27,7.71,309.43,2.9,20.02,0.07,3.48,2026-08-12 05:00:00
,,119.56,0.13,14.24,125.15,0.25,8.18,,125.15,0.26,8.18,294.89,2.48,30.1,0.06,3.86,2026-08-12 06:00:00
,,119.49,0.12,14.2,123.94,0.24,8.2,,123.94,0.26,8.2,294.02,2.55,30.1,0.09,3.86,2026-08-12 07:00:00
,,119.43,0.12,14.17,124.12,0.24,8.21,,124.12,0.26,8.21,286.31,2.21,30.1,0.09,3.86,2026-08-12 08:00:00
,,119.37,0.12,14.13,125.03,0.25,8.21,,125.03,0.26,8.21,274.76,2.14,30.09,0.07,3.86,2026-08-12 09:00:00
,,119.3,0.13,14.1,125.34,0.25,8.26,,125.37,0.26,8.25,262.29,1.88,19.59,0.05,3.48,2026-08-12 10:00:00
,,124.86,0.13,8.65,125.06,0.25,8.41,,125.1,0.26,8.39,247.28,1.73,21.04,0.04,3.48,2026-08-12 11:00:00
,,125,0.13,8.69,124.7,0.25,8.54,,124.7,0.26,8.54,234.3,1.71,30.09,0.03,3.86,2026-08-12 12:00:00
,,125.14,0.12,8.32,124.57,0.25,8.66,,124.63,0.26,8.65,214.49,1.82,24.92,0.03,3.48,2026-08-12 13:00:00
,,125.12,0.13,8.33,124.84,0.26,8.61,,125.36,0.26,8.56,196.19,2.23,29.69,0.01,3.53,2026-08-12 14:00:00
,,133.22,0.15,7.79,128.15,0.26,8.36,,129.6,0.27,8.23,193.92,2.5,31.91,0.02,3.57,2026-08-12 15:00:00
,,132.56,0.15,7.85,130.03,0.27,8.14,,134.58,0.28,7.64,182.2,2.99,134.75,0.07,2.78,2026-08-12 16:00:00
,,132.25,0.14,7.87,129.9,0.27,8.15,,137.7,0.29,7.36,184.21,3.31,133.4,0.09,2.86,2026-08-12 17:00:00
,,129.57,0.15,8.1,136.7,0.28,7.65,,151.82,0.33,6.27,202.59,3.83,201.34,0.16,2.02,2026-08-12 18:00:00
,,117.93,0.15,13.26,146.27,0.31,6.69,,152.6,0.34,6.23,211.6,3.31,182.05,0.09,2.77,2026-08-12 19:00:00
,,117.8,0.16,13.22,148.18,0.32,6.51,,151.42,0.34,6.29,213.8,2.88,29.96,0.05,3.64,2026-08-12 20:00:00
,,117.69,0.15,13.18,148.18,0.33,6.5,,149.57,0.33,6.39,227.2,2.07,28.63,0.03,3.59,2026-08-12 21:00:00
,,117.59,0.15,13.14,146.59,0.32,6.62,,147.57,0.33,6.54,254.19,2.35,27.3,0.03,3.57,2026-08-12 22:00:00
,,117.5,0.15,13.1,145.75,0.31,6.7,,146.01,0.32,6.67,276.64,2.56,22.51,0.08,3.51,2026-08-12 23:00:00
,,172.15,0.16,2.81,144.29,0.31,6.82,,144.29,0.32,6.82,274.32,2.86,30.1,0.06,3.86,2026-08-13
,,171.72,0.17,2.83,142.81,0.31,6.99,,142.84,0.31,6.98,255.62,3.75,22.29,0.01,3.48,2026-08-13 01:00:00
,,169.43,0.18,2.89,142.04,0.31,7,,142.53,0.31,6.95,243.32,3.66,24.84,0.02,3.53,2026-08-13 02:00:00
,,166.78,0.18,2.93,142.3,0.31,6.99,,143.06,0.31,6.92,245.95,2.95,23.5,0.02,3.54,2026-08-13 03:00:00
,,159.58,0.17,2.94,141.79,0.3,7.13,,145.04,0.31,6.86,248.41,2.44,293.88,0.06,2.76,2026-08-13 04:00:00
,,153.35,0.15,3,138.45,0.29,7.4,,155.27,0.33,6.39,241.9,2.87,238.34,0.13,1.94,2026-08-13 05:00:00
,,241.91,0.18,12.49,146.77,0.3,7.08,,155.55,0.32,6.54,233.77,2.95,273.39,0.09,2.87,2026-08-13 06:00:00
,,242.95,0.16,24.02,141.79,0.29,7.4,,159.44,0.33,6.39,239.65,3.1,281.7,0.12,2.99,2026-08-13 07:00:00
,,237.57,0.15,24.02,142.01,0.29,7.47,,163.47,0.35,6.22,246.07,2.88,230.11,0.16,2,2026-08-13 08:00:00
,,239.83,0.17,23.86,146,0.3,7.25,,168.24,0.36,5.98,265.53,2.66,235.59,0.18,2.02,2026-08-13 09:00:00
,,246.16,0.2,23.95,154.81,0.31,6.72,,169.83,0.37,5.91,288.66,2.36,283.36,0.14,2.97,2026-08-13 10:00:00
,,111.33,0.2,10.14,163.65,0.34,6.2,,168.65,0.37,5.95,319.03,1.72,308.44,0.08,2.77,2026-08-13 11:00:00
,,111.43,0.2,10.1,164.58,0.34,6.13,,165.28,0.35,6.08,357.79,1.55,23.45,0.07,3.57,2026-08-13 12:00:00
,,216.03,0.2,2.89,161.1,0.33,6.3,,161.23,0.34,6.27,18.68,1.55,24.86,0.05,3.51,2026-08-13 13:00:00
,,213.03,0.18,2.92,157.21,0.32,6.46,,157.24,0.32,6.45,49.03,1.3,28.3,0.04,3.49,2026-08-13 14:00:00
,,208.62,0.17,2.95,155.03,0.31,6.43,,155.04,0.31,6.43,99.16,1.55,30.09,0,3.86,2026-08-13 15:00:00
,,203.38,0.16,2.96,152.28,0.29,6.52,,152.28,0.29,6.52,132.1,2.14,30.09,0,3.86,2026-08-13 16:00:00
,,199.96,0.14,2.97,149.43,0.28,6.67,,149.6,0.29,6.62,153.58,2.18,34.18,0.02,3.55,2026-08-13 17:00:00
,,196.93,0.11,3.25,147.63,0.29,6.41,,147.76,0.29,6.32,175.23,2.33,69.5,0.02,2.94,2026-08-13 18:00:00
,,173.46,0.11,2.22,146.53,0.29,6.4,,146.57,0.29,6.39,163.5,1.97,31.92,0.01,3.49,2026-08-13 19:00:00
,,172.16,0.11,2.22,144.52,0.28,6.56,,144.52,0.28,6.56,201.23,0.91,30.09,0.03,3.86,2026-08-13 20:00:00
,,170.55,0.09,2.23,142.45,0.28,6.76,,142.44,0.28,6.76,281.38,0.8,30.09,0.03,3.86,2026-08-13 21:00:00
,,174.6,0.13,2.86,140.49,0.27,6.96,,140.49,0.28,6.96,300.24,1.25,30.1,0.05,3.86,2026-08-13 22:00:00
,,172.92,0.12,2.9,138.81,0.27,7.14,,138.81,0.28,7.14,285.83,2.31,30.09,0.06,3.86,2026-08-13 23:00:00
,,168.5,0.11,2.97,138.83,0.26,6.69,,138.84,0.29,6.69,284.78,3.23,30.1,0.12,3.86,2026-08-14
,,164.33,0.11,3.03,138.32,0.26,6.83,,144.96,0.31,6.08,287.39,4.19,289.85,0.18,2,2026-08-14 01:00:00
,,161.77,0.1,3.1,135.18,0.26,7.16,,158.68,0.34,5.56,294.04,4.83,295.54,0.22,2.25,2026-08-14 02:00:00
,,304.66,0.1,10.92,134.35,0.27,7.28,,225.26,0.36,5.27,296.6,4.66,298.74,0.25,2.29,2026-08-14 03:00:00
,,307.31,0.11,10.94,133.52,0.26,7.33,,246.1,0.39,5.03,298.35,4.71,301.76,0.28,2.36,2026-08-14 04:00:00
,,309.44,0.13,11.55,136.85,0.26,7.15,,254.49,0.4,4.91,301.99,4.51,307.66,0.31,2.41,2026-08-14 05:00:00
,,314.43,0.16,12.33,135.4,0.27,6.92,,268.03,0.39,5.08,312.5,4.55,310.87,0.27,2.38,2026-08-14 06:00:00
,,315.31,0.17,13.15,133.48,0.27,6.76,,306.04,0.39,5.13,314.19,4.32,314.3,0.26,2.36,2026-08-14 07:00:00
,,316.06,0.18,12.7,129.38,0.28,6.47,,3.46,0.38,5.22,316.53,4.04,317.93,0.24,2.26,2026-08-14 08:00:00
,,114.67,0.19,9.87,112.18,0.28,6.41,,22.94,0.37,5.35,317.85,3.86,319.11,0.21,2.16,2026-08-14 09:00:00
,,114.81,0.18,9.87,40.98,0.29,5.92,,36.8,0.35,5.51,327.03,3.59,327.54,0.16,1.82,2026-08-14 10:00:00
,,114.89,0.18,9.88,50.77,0.32,5.87,,50.2,0.33,5.72,327.87,3.3,327.08,0.07,1.6,2026-08-14 11:00:00
,,117.29,0.19,9.58,63.11,0.32,5.92,,63.1,0.32,5.92,320.03,3.21,30.09,0,3.86,2026-08-14 12:00:00
,,117.25,0.18,9.6,73.76,0.3,6.11,,73.76,0.3,6.11,309.93,3.27,30.09,0,3.86,2026-08-14 13:00:00
,,334.99,0.18,2.88,81.11,0.29,6.26,,81.11,0.3,6.25,297.53,3.17,28.64,0.04,3.51,2026-08-14 14:00:00
,,306.52,0.12,2.72,87.39,0.28,6.4,,87.24,0.29,6.36,292.9,3.61,31.63,0.05,3.56,2026-08-14 15:00:00
,,306.84,0.13,2.7,93.56,0.28,6.63,,94.08,0.29,6.29,299.31,4.24,330.14,0.06,2.66,2026-08-14 16:00:00
,,307.03,0.12,2.66,99.77,0.27,6.6,,108.71,0.28,6.26,307.63,4.51,333.85,0.07,2.66,2026-08-14 17:00:00
,,311.65,0.12,2.66,105.25,0.26,6.85,,116.68,0.28,6.39,311.62,4.58,333.67,0.08,2.71,2026-08-14 18:00:00
,,312.42,0.11,2.62,115.74,0.27,6.57,,121.17,0.27,6.45,315.76,3.63,25.4,0.03,3.6,2026-08-14 19:00:00
,,19.15,0.1,3.25,124.22,0.27,6.49,,124.45,0.27,6.47,325.34,2.88,20.65,0.01,3.5,2026-08-14 20:00:00
,,19.42,0.11,3.41,124.05,0.27,6.29,,124.14,0.27,6.28,341.25,3.11,19.48,0.01,3.5,2026-08-14 21:00:00
,,19.43,0.15,3.7,119.76,0.27,6.42,,115.72,0.28,6,353.2,3.78,342.72,0.09,1.77,2026-08-14 22:00:00
,,18.63,0.13,4.08,123.42,0.23,6.72,,80.8,0.3,5.55,357.08,4.22,348.97,0.19,2.11,2026-08-14 23:00:00
,,172.4,0.07,2.66,122.54,0.21,6.72,,66.1,0.32,5.23,355.05,4.31,353.1,0.24,2.18,2026-08-15
,,171.25,0.07,2.75,106.26,0.24,6.18,,63.89,0.33,5.17,344.19,3.66,347.38,0.19,2.01,2026-08-15 01:00:00
,,119.28,0.16,9.7,99.4,0.26,6.08,,62.05,0.33,5.08,325.88,3.94,335.01,0.19,2.11,2026-08-15 02:00:00
,,119.63,0.16,9.68,92.14,0.26,5.93,,61.07,0.34,5.08,324.82,3.68,334.57,0.18,2.02,2026-08-15 03:00:00
,,120.07,0.16,9.67,81.86,0.26,5.71,,62.05,0.33,5.1,315.8,3.42,322.87,0.16,1.96,2026-08-15 04:00:00
,,120.56,0.16,9.67,76.9,0.26,5.68,,62.79,0.33,5.08,309.39,3.57,318.42,0.17,2.01,2026-08-15 05:00:00
,,120.31,0.15,9.75,72.4,0.24,5.9,,57.92,0.31,5.22,321.62,3.75,327.12,0.16,2.01,2026-08-15 06:00:00
,,121.03,0.15,9.69,77.38,0.24,6.01,,52.17,0.31,5.09,329.34,3.8,332.53,0.18,2.12,2026-08-15 07:00:00
,,121.82,0.15,9.62,70.25,0.24,5.77,,48.56,0.31,5.01,338.88,3.28,338.7,0.17,2.02,2026-08-15 08:00:00
,,122.39,0.15,9.58,54.91,0.25,5.43,,50.67,0.31,5.05,351.58,2.98,348.75,0.14,1.82,2026-08-15 09:00:00
,,123.09,0.14,9.57,54.56,0.29,5.22,,54.21,0.3,5.06,10.25,2.48,19.54,0.07,2.72,2026-08-15 10:00:00
,,123.66,0.14,9.56,59.17,0.29,5.23,,59.21,0.29,5.21,36.02,1.66,28.4,0.02,3.5,2026-08-15 11:00:00
,,124.11,0.15,9.55,64.07,0.28,5.38,,64.07,0.28,5.38,87.98,0.91,30.09,0,3.86,2026-08-15 12:00:00
,,124.54,0.19,9.55,77.89,0.29,5.02,,77.89,0.29,5.02,146.75,1.92,30.1,0,3.86,2026-08-15 13:00:00
,,19.53,0.18,3.13,87.01,0.28,5.23,,100.5,0.3,4.66,152.61,3.85,145.32,0.11,2.32,2026-08-15 14:00:00
,,21.35,0.17,3.15,91.67,0.27,5.47,,113.94,0.32,4.49,159.31,4.43,158.69,0.16,2.09,2026-08-15 15:00:00
,,22.91,0.16,3.17,103.67,0.27,5.4,,122.45,0.32,4.5,170.73,4.1,164.77,0.16,2.08,2026-08-15 16:00:00
,,24.3,0.15,3.18,117.72,0.28,5.09,,129.62,0.31,4.59,182.12,3.51,176.43,0.12,1.92,2026-08-15 17:00:00
,,125.18,0.15,9.81,130.91,0.28,5.21,,135.17,0.29,4.9,179.29,3.29,176.29,0.09,1.74,2026-08-15 18:00:00
,,125.72,0.15,9.79,135.73,0.28,5.18,,136.16,0.28,5.14,184.47,2.66,124.87,0.02,2.58,2026-08-15 19:00:00
,,126,0.16,9.8,136.68,0.27,5.37,,136.77,0.27,5.36,194.35,2.21,32.03,0.01,3.48,2026-08-15 20:00:00
,,158.32,0.16,2.6,137.45,0.26,5.59,,137.74,0.27,5.56,226.08,1.86,30.1,0.01,3.5,2026-08-15 21:00:00
,,126.26,0.15,9.82,138.22,0.26,5.77,,139.97,0.26,5.69,280.55,2.37,26.8,0.05,3.55,2026-08-15 22:00:00
,,160.46,0.14,2.55,138.95,0.25,5.78,,141.01,0.26,5.69,318.72,3.01,23.98,0.05,3.55,2026-08-15 23:00:00
,,160.55,0.13,2.55,139.09,0.26,5.68,,139.29,0.27,5.65,326.45,3.64,21.76,0.04,3.5,2026-08-16
,,126.35,0.16,9.86,134.59,0.27,5.74,,133.14,0.28,5.4,334.67,4.35,326.82,0.08,1.75,2026-08-16 01:00:00
,,26.47,0.15,3.75,131.65,0.24,5.95,,114.07,0.29,5.2,351.21,4.41,347.93,0.16,2.03,2026-08-16 02:00:00
,,165.51,0.09,2.54,129.01,0.22,6.09,,89.39,0.3,5.12,359.31,4.28,2.68,0.21,2.08,2026-08-16 03:00:00
,,165.18,0.08,2.54,122.6,0.21,6.12,,80.42,0.31,5.1,2.51,4.05,7.96,0.22,2.09,2026-08-16 04:00:00
,,126.28,0.16,9.84,108.65,0.26,5.94,,77.32,0.31,5.1,9.93,3.88,15.22,0.16,2.01,2026-08-16 05:00:00
,,125.93,0.16,9.95,85.03,0.26,5.85,,72.79,0.3,5.35,10.62,3.44,11.08,0.13,1.81,2026-08-16 06:00:00
,,126.16,0.16,9.91,76.19,0.26,5.71,,72.05,0.31,5.34,16.51,3.21,13.58,0.12,1.75,2026-08-16 07:00:00
,,126.32,0.16,9.87,72.7,0.3,5.48,,71.99,0.31,5.31,26.74,2.88,20.34,0.07,1.6,2026-08-16 08:00:00
,,126.45,0.16,9.83,73.63,0.31,5.35,,73.53,0.31,5.32,44.01,2.32,30.23,0.02,3.51,2026-08-16 09:00:00
,,126.55,0.17,9.79,76.49,0.3,5.36,,76.49,0.3,5.36,74.68,1.78,30.09,0,3.86,2026-08-16 10:00:00
,,126.68,0.17,9.75,80.39,0.3,5.39,,80.39,0.3,5.39,110.6,2.1,30.09,0,3.86,2026-08-16 11:00:00
,,126.77,0.18,9.71,87.09,0.3,5.33,,87.16,0.31,5.28,124.17,2.48,71.19,0.02,2.82,2026-08-16 12:00:00
,,36.82,0.19,2.94,92.53,0.3,5.44,,94.06,0.31,5.22,136.22,3.15,129.3,0.06,2.06,2026-08-16 13:00:00
,,37.36,0.18,2.96,95.71,0.29,5.69,,105.22,0.32,4.97,141.64,4.33,130.49,0.13,2.4,2026-08-16 14:00:00
,,37.2,0.17,3,97.85,0.28,6.03,,116.9,0.35,4.57,142.56,5.42,143.6,0.22,2.29,2026-08-16 15:00:00
,,40.93,0.16,3,100.57,0.27,6.18,,127.83,0.4,4.18,145.92,5.67,145.58,0.29,2.45,2026-08-16 16:00:00
,,34.27,0.14,3.04,103.37,0.28,6.07,,137.5,0.45,3.93,152.96,5.56,152.3,0.35,2.59,2026-08-16 17:00:00
,,37.93,0.12,3.12,115.35,0.31,5.45,,145.23,0.48,3.85,162.66,4.76,163.07,0.36,2.63,2026-08-16 18:00:00
,,38.45,0.11,3.13,122.22,0.33,5.3,,151.24,0.53,3.82,157.93,4.63,167.92,0.4,2.7,2026-08-16 19:00:00
,,39.03,0.09,3.15,120.53,0.31,5.56,,158.22,0.58,3.78,167.55,5.7,173.66,0.48,2.93,2026-08-16 20:00:00
,,39.56,0.08,3.16,121.18,0.31,5.65,,165.83,0.67,3.72,180.25,6.66,177.71,0.59,3.13,2026-08-16 21:00:00
,,40.05,0.07,3.19,129.56,0.36,5.31,,171.28,0.75,3.77,189.78,7.24,184.67,0.65,3.25,2026-08-16 22:00:00
,,40.31,0.06,3.26,137.04,0.43,5.26,,173.97,0.83,3.95,193.5,7.29,189.2,0.7,3.39,2026-08-16 23:00:00
,,60.82,0.07,3.31,146.13,0.5,5.2,,174.1,0.84,4.1,195.66,7.11,191.86,0.66,3.36,2026-08-17
,,63.18,0.06,3.34,149.91,0.54,5.22,,173.94,0.84,4.21,196.89,7.25,193.3,0.62,3.32,2026-08-17 01:00:00
,,65.91,0.05,3.48,148.43,0.53,5.36,,174.24,0.84,4.27,199.47,6.52,193.6,0.64,3.4,2026-08-17 02:00:00
,,68.12,0.05,3.54,144.77,0.5,5.54,,175.73,0.86,4.27,199.65,6.77,192.82,0.69,3.53,2026-08-17 03:00:00
,,70.2,0.04,3.61,146.62,0.51,5.58,,177.05,0.88,4.28,199.39,6.79,194.7,0.7,3.49,2026-08-17 04:00:00
,,72.14,0.04,3.68,148.15,0.53,5.6,,177.86,0.9,4.32,200.72,6.98,195.42,0.71,3.5,2026-08-17 05:00:00
,,123.25,0.17,10.75,166.67,0.69,5.1,,174.76,0.84,4.5,196.36,5.16,196.96,0.46,2.88,2026-08-17 06:00:00
,,123.16,0.18,10.82,160.98,0.63,5.34,,172.58,0.81,4.59,187.94,5.65,195.12,0.47,3,2026-08-17 07:00:00
,,123.15,0.18,10.86,156.66,0.6,5.47,,171.79,0.79,4.58,192.85,6.3,195.3,0.49,3.09,2026-08-17 08:00:00
,,123.2,0.18,10.87,157.78,0.6,5.44,,171.24,0.77,4.58,194.27,6.61,195.68,0.47,2.98,2026-08-17 09:00:00
,,123.31,0.19,10.85,157.28,0.58,5.47,,170.32,0.75,4.58,195.71,6.71,193.81,0.45,2.96,2026-08-17 10:00:00
,,123.45,0.19,10.83,159.16,0.59,5.34,,168.96,0.73,4.6,194.93,6.27,193.44,0.4,2.77,2026-08-17 11:00:00
,,123.62,0.19,10.82,159.67,0.59,5.31,,167,0.7,4.65,193.67,5.83,189.97,0.35,2.66,2026-08-17 12:00:00
,,123.78,0.19,10.77,156.7,0.54,5.37,,165.47,0.67,4.59,193.52,5.98,187.49,0.37,2.74,2026-08-17 13:00:00
,,123.85,0.18,10.59,157.16,0.54,5.22,,163.97,0.65,4.54,189.83,5.36,182.7,0.34,2.58,2026-08-17 14:00:00
,,124.95,0.18,10.19,157.18,0.54,5.13,,161.92,0.63,4.54,185.66,5.04,176.84,0.31,2.52,2026-08-17 15:00:00
,,124.99,0.18,10.14,156.45,0.53,5.13,,159.7,0.62,4.53,175.72,4.58,169.83,0.3,2.52,2026-08-17 16:00:00
,,125.1,0.17,10.08,155.34,0.54,5.03,,157.43,0.6,4.53,165.52,4.49,166.59,0.27,2.38,2026-08-17 17:00:00
,,125.39,0.17,10.01,154.03,0.55,4.85,,155.23,0.57,4.59,173.45,4.03,171.09,0.17,1.99,2026-08-17 18:00:00
,,125.58,0.17,9.95,152.81,0.54,4.76,,153.01,0.55,4.68,167.4,3.2,166.2,0.09,1.64,2026-08-17 19:00:00
,,125.75,0.17,9.89,150.87,0.53,4.78,,150.92,0.53,4.75,166.53,2.79,108.77,0.04,2.62,2026-08-17 20:00:00
,,125.92,0.17,9.84,149.01,0.51,4.82,,149.03,0.51,4.8,162.33,2.49,39.5,0.02,3.53,2026-08-17 21:00:00
,,126.06,0.16,9.8,147.27,0.49,4.86,,147.26,0.49,4.86,149.53,1.92,39.98,0.01,3.48,2026-08-17 22:00:00
,,126.16,0.16,9.78,145.63,0.48,4.91,,145.63,0.48,4.91,148.63,1.65,30.09,0,3.86,2026-08-17 23:00:00
,,126.23,0.16,9.76,144.15,0.46,4.96,,144.15,0.46,4.96,145.96,1.74,30.09,0,3.86,2026-08-18
,,126.29,0.16,9.76,142.83,0.45,5.02,,142.83,0.45,5.02,149.87,1.48,30.1,0,3.86,2026-08-18 01:00:00
,,126.39,0.16,9.75,141.68,0.44,5.07,,141.68,0.44,5.07,156.39,0.69,30.1,0,3.86,2026-08-18 02:00:00
,,126.58,0.16,9.75,140.67,0.43,5.12,,140.67,0.43,5.12,34.45,0.51,30.09,0.05,3.86,2026-08-18 03:00:00
,,127.04,0.16,9.74,139.88,0.42,5.18,,139.89,0.42,5.18,24.83,1.26,30.1,0.07,3.86,2026-08-18 04:00:00
,,129.4,0.17,9.36,139.11,0.41,5.23,,139.1,0.42,5.23,18.73,1.62,30.1,0.08,3.86,2026-08-18 05:00:00
,,130.67,0.17,9.32,137.14,0.41,5.28,,136.74,0.42,5.25,20.55,2.43,28.6,0.11,3.57,2026-08-18 06:00:00
,,132.22,0.18,9.25,135.51,0.41,5.29,,134.53,0.43,5.21,29.16,2.99,26.26,0.14,2.67,2026-08-18 07:00:00
,,133.99,0.19,9.17,135.11,0.4,5.41,,131.87,0.44,5.18,43.66,3.23,38.99,0.17,1.84,2026-08-18 08:00:00
,,135.83,0.2,9.08,134.14,0.43,5.48,,130.81,0.45,5.25,52.22,2.99,45.47,0.11,1.78,2026-08-18 09:00:00
